Time      Roll    Pitch   Yaw
120.76919 -2.3969 -1.0919 72.4717 
120.76919 -2.3169 -1.1783 72.4482 
120.76919 -2.2510 -1.2388 72.4342 
120.76919 -2.2280 -1.2842 72.4307 
120.76919 -2.1324 -1.3240 72.3907 
120.76919 -1.9799 -1.3538 72.3087 
120.76920 -1.7533 -1.3823 72.2536 
120.76920 -1.5038 -1.4388 72.2150 
120.76920 -1.2829 -1.4921 72.1959 
120.76920 -1.0769 -1.5420 72.1837 
120.76920 -0.8936 -1.6144 72.1690 
120.76920 -0.7489 -1.6789 72.1451 
120.76920 -0.5521 -1.7433 72.0833 
120.76920 -0.3220 -1.7864 71.9633 
120.76920 -0.1150 -1.8481 71.8654 
120.76921 0.1036 -1.9789 71.8328 
120.76921 0.3259 -2.1039 71.8552 
120.76921 0.5499 -2.2218 71.8660 
120.76921 0.7198 -2.3300 71.8402 
120.76921 0.8815 -2.4477 71.7976 
120.76921 1.0471 -2.5329 71.7539 
120.76921 1.1958 -2.6133 71.7176 
120.76921 1.3612 -2.6715 71.6797 
120.76922 1.4381 -2.7058 71.6860 
120.76922 1.5397 -2.7708 71.6684 
120.76922 1.6724 -2.8387 71.6804 
120.76922 1.8133 -2.9230 71.6735 
120.76922 1.9219 -3.0006 71.6701 
120.76922 1.9870 -3.0619 71.6667 
120.76922 2.0120 -3.1010 71.6689 
120.76922 2.0650 -3.1598 71.6559 
120.76922 2.1221 -3.1976 71.6452 
120.76923 2.1801 -3.1960 71.6229 
120.76923 2.2403 -3.1932 71.5765 
120.76923 2.3033 -3.2026 71.5573 
120.76923 2.3103 -3.2129 71.5684 
120.76923 2.3162 -3.2457 71.5665 
120.76923 2.3452 -3.2501 71.5558 
120.76923 2.3801 -3.2227 71.5909 
120.76923 2.3992 -3.1982 71.6649 
120.76923 2.3835 -3.1836 71.7347 
120.76924 2.3481 -3.1992 71.8012 
120.76924 2.3313 -3.2024 71.8483 
120.76924 2.2951 -3.1882 71.9018 
120.76924 2.2796 -3.1699 71.9563 
120.76924 2.2217 -3.1597 72.0209 
120.76924 2.2048 -3.1425 72.0835 
120.76924 2.1720 -3.1214 72.1412 
120.76924 2.1637 -3.0968 72.2202 
120.76925 2.1529 -3.0736 72.2840 
120.76925 2.1126 -3.0450 72.3663 
120.76925 2.0566 -3.0058 72.4347 
120.76925 2.0231 -2.9725 72.5103 
120.76925 1.9637 -2.9431 72.5658 
120.76925 1.8805 -2.8909 72.6178 
120.76925 1.6720 -2.7772 72.6437 
120.76925 1.3821 -2.6470 72.7098 
120.76925 1.1410 -2.5612 72.7766 
120.76926 0.8925 -2.5264 72.7886 
120.76926 0.6310 -2.4628 72.7986 
120.76926 0.3707 -2.3548 72.8128 
120.76926 0.1087 -2.2425 72.8418 
120.76926 -0.1498 -2.1548 72.8719 
120.76926 -0.4082 -2.0694 72.9192 
120.76926 -0.6577 -1.9802 72.9256 
120.76926 -0.8813 -1.8528 72.9351 
120.76926 -1.1345 -1.7139 72.9458 
120.76927 -1.3384 -1.5953 72.9348 
120.76927 -1.5525 -1.4866 72.9441 
120.76927 -1.7414 -1.3882 72.9435 
120.76927 -1.9265 -1.2845 72.9520 
120.76927 -2.0916 -1.1930 72.9497 
120.76927 -2.2731 -1.0957 72.9467 
120.76927 -2.4655 -0.9961 72.9271 
120.76927 -2.6204 -0.9355 72.9222 
120.76928 -2.7535 -0.8605 72.9063 
120.76928 -2.8606 -0.7802 72.8984 
120.76928 -2.9728 -0.7135 72.8772 
120.76928 -3.0504 -0.6566 72.8499 
120.76928 -3.1303 -0.5836 72.8197 
120.76928 -3.1852 -0.5520 72.7906 
120.76928 -3.2537 -0.4901 72.7720 
120.76928 -3.3227 -0.4775 72.7217 
120.76928 -3.3676 -0.4647 72.6738 
120.76929 -3.4038 -0.4567 72.6340 
120.76929 -3.3935 -0.4811 72.5838 
120.76929 -3.3431 -0.5136 72.5171 
120.76929 -3.2696 -0.5295 72.4518 
120.76929 -3.1634 -0.5334 72.4497 
120.76929 -3.0901 -0.5607 72.4704 
120.76929 -3.0431 -0.6028 72.4599 
120.76929 -3.0109 -0.6471 72.4941 
120.76929 -2.9497 -0.6948 72.5198 
120.76930 -2.8978 -0.7623 72.5244 
120.76930 -2.8411 -0.8301 72.5132 
120.76930 -2.7194 -0.8395 72.4685 
120.76930 -2.6017 -0.8201 72.4269 
120.76930 -2.4712 -0.8231 72.3645 
120.76930 -2.3927 -0.8565 72.3256 
120.76930 -2.3328 -0.9176 72.2899 
120.76930 -2.2935 -0.9931 72.2753 
120.76931 -2.2452 -1.0612 72.2613 
120.76931 -2.1816 -1.1396 72.2361 
120.76931 -2.0876 -1.1785 72.1844 
120.76931 -1.9401 -1.1672 72.1152 
120.76931 -1.8310 -1.1863 72.0528 
120.76931 -1.6878 -1.2311 72.0216 
120.76931 -1.5181 -1.2796 72.0205 
120.76931 -1.2792 -1.3283 72.0255 
120.76931 -1.0268 -1.4000 72.0051 
120.76932 -0.8066 -1.4819 71.9568 
120.76932 -0.5874 -1.5216 71.8643 
120.76932 -0.3718 -1.5458 71.7386 
120.76932 -0.1896 -1.5558 71.6551 
120.76932 -0.0656 -1.6145 71.5619 
120.76932 0.0516 -1.7093 71.5107 
120.76932 0.2422 -1.8297 71.4842 
120.76932 0.4048 -1.9116 71.5443 
120.76933 0.5934 -2.0425 71.5864 
120.76933 0.7957 -2.1792 71.5734 
120.76933 1.0022 -2.2656 71.5176 
120.76933 1.2117 -2.3361 71.4518 
120.76933 1.3873 -2.4119 71.4045 
120.76933 1.5250 -2.4954 71.3657 
120.76933 1.5972 -2.5555 71.3512 
120.76933 1.7440 -2.6165 71.3479 
120.76933 1.8534 -2.6588 71.3585 
120.76934 1.9475 -2.7224 71.3309 
120.76934 2.0520 -2.8037 71.3469 
120.76934 2.1319 -2.8661 71.3334 
120.76934 2.2386 -2.9127 71.3073 
120.76934 2.3094 -2.9226 71.2842 
120.76934 2.3193 -2.9244 71.2843 
120.76934 2.3457 -2.9446 71.2775 
120.76934 2.3973 -2.9825 71.2812 
120.76934 2.4839 -2.9999 71.2890 
120.76935 2.5217 -3.0004 71.3195 
120.76935 2.5376 -2.9985 71.3680 
120.76935 2.5327 -3.0107 71.4458 
120.76935 2.5238 -3.0082 71.5192 
120.76935 2.4958 -3.0272 71.5938 
120.76935 2.4887 -3.0552 71.6654 
120.76935 2.5006 -3.0321 71.7083 
120.76935 2.4836 -3.0077 71.7604 
120.76936 2.5000 -2.9884 71.7818 
120.76936 2.4991 -2.9440 71.8198 
120.76936 2.4962 -2.9015 71.8666 
120.76936 2.4548 -2.8796 71.9299 
120.76936 2.3976 -2.8637 72.0004 
120.76936 2.3357 -2.8437 72.0669 
120.76936 2.2931 -2.8193 72.1408 
120.76936 2.2450 -2.7965 72.2218 
120.76936 2.1973 -2.7572 72.2723 
120.76937 2.1228 -2.7112 72.2941 
120.76937 1.9608 -2.5974 72.3149 
120.76937 1.7162 -2.4730 72.4053 
120.76937 1.5122 -2.3801 72.5035 
120.76937 1.2716 -2.3075 72.5349 
120.76937 1.0378 -2.2449 72.5450 
120.76937 0.7950 -2.1543 72.5611 
120.76937 0.4949 -2.0379 72.5806 
120.76937 0.1877 -1.9523 72.6085 
120.76938 -0.0894 -1.8684 72.6386 
120.76938 -0.3311 -1.7897 72.6537 
120.76938 -0.5752 -1.6672 72.6681 
120.76938 -0.8194 -1.5344 72.6731 
120.76938 -1.0387 -1.4262 72.6629 
120.76938 -1.2404 -1.3157 72.6813 
120.76938 -1.4651 -1.2137 72.6916 
120.76938 -1.6774 -1.0938 72.6753 
120.76939 -1.8661 -1.0113 72.6422 
120.76939 -2.0682 -0.9138 72.6431 
120.76939 -2.2424 -0.8219 72.6380 
120.76939 -2.4169 -0.7416 72.6411 
120.76939 -2.5538 -0.6550 72.6205 
120.76939 -2.6561 -0.5846 72.5993 
120.76939 -2.7351 -0.4908 72.5720 
120.76939 -2.7888 -0.4068 72.5104 
120.76939 -2.8653 -0.3406 72.4497 
120.76940 -2.9630 -0.2913 72.4187 
120.76940 -3.0618 -0.2413 72.3761 
120.76940 -3.1724 -0.2318 72.3581 
120.76940 -3.2647 -0.2181 72.3507 
120.76940 -3.3339 -0.2028 72.3230 
120.76940 -3.3560 -0.2321 72.2892 
120.76940 -3.3415 -0.2524 72.2382 
120.76940 -3.2749 -0.2427 72.1673 
120.76940 -3.1482 -0.2399 72.1536 
120.76941 -3.0155 -0.2398 72.1381 
120.76941 -2.9440 -0.2711 72.1450 
120.76941 -2.9118 -0.3143 72.1464 
120.76941 -2.8626 -0.3520 72.1621 
120.76941 -2.8253 -0.4205 72.2004 
120.76941 -2.7721 -0.4643 72.2380 
120.76941 -2.7141 -0.5274 72.2385 
120.76941 -2.6229 -0.5563 72.2134 
120.76942 -2.4881 -0.5667 72.1556 
120.76942 -2.3489 -0.5873 72.1025 
120.76942 -2.2469 -0.6204 72.0654 
120.76942 -2.1592 -0.6687 72.0327 
120.76942 -2.1118 -0.7198 72.0194 
120.76942 -2.0610 -0.7793 72.0058 
120.76942 -2.0163 -0.8486 71.9748 
120.76942 -1.9570 -0.9112 71.9447 
120.76942 -1.8279 -0.9243 71.8745 
120.76943 -1.6396 -0.9251 71.7952 
120.76943 -1.4432 -0.9740 71.7411 
120.76943 -1.2162 -1.0243 71.6907 
120.76943 -0.9977 -1.0776 71.6673 
120.76943 -0.7534 -1.1399 71.6251 
120.76943 -0.5437 -1.2224 71.5742 
120.76943 -0.3485 -1.2832 71.4957 
120.76943 -0.1549 -1.3086 71.4050 
120.76943 0.0523 -1.3664 71.3039 
120.76944 0.1457 -1.4886 71.2806 
120.76944 0.3060 -1.6503 71.2541 
120.76944 0.4783 -1.7857 71.2739 
120.76944 0.6079 -1.8457 71.3220 
120.76944 0.7889 -1.9433 71.2860 
120.76944 0.9742 -2.0413 71.2366 
120.76944 1.1883 -2.1004 71.1704 
120.76944 1.3656 -2.1619 71.1224 
120.76945 1.5070 -2.2191 71.0949 
120.76945 1.5769 -2.2670 71.0642 
120.76945 1.6504 -2.3444 71.0478 
120.76945 1.7813 -2.4438 71.0047 
120.76945 1.8816 -2.5278 71.0061 
120.76945 1.9695 -2.5771 71.0169 
120.76945 2.0456 -2.6337 71.0172 
120.76945 2.1512 -2.7110 70.9883 
120.76945 2.2118 -2.7392 70.9882 
120.76946 2.2741 -2.7654 70.9653 
120.76946 2.3624 -2.7864 70.9454 
120.76946 2.4347 -2.7805 70.9213 
120.76946 2.4436 -2.7943 70.9162 
120.76946 2.4819 -2.8056 70.9272 
120.76946 2.5323 -2.8210 70.9515 
120.76946 2.5566 -2.7947 70.9954 
120.76946 2.5784 -2.7898 71.0530 
120.76947 2.5710 -2.7900 71.1311 
120.76947 2.5472 -2.8053 71.1945 
120.76947 2.5241 -2.8194 71.2530 
120.76947 2.4818 -2.8316 71.3233 
120.76947 2.4670 -2.8138 71.3618 
120.76947 2.4483 -2.8103 71.4204 
120.76947 2.4113 -2.7844 71.4866 
120.76947 2.3798 -2.7757 71.5631 
120.76947 2.3572 -2.7451 71.6352 
120.76948 2.3361 -2.7201 71.6994 
120.76948 2.3143 -2.6925 71.7396 
120.76948 2.2786 -2.6621 71.7947 
120.76948 2.2774 -2.6381 71.8603 
120.76948 2.2133 -2.5871 71.9259 
120.76948 2.1695 -2.5292 71.9547 
120.76948 2.0151 -2.4322 71.9487 
120.76948 1.7519 -2.3070 72.0184 
120.76948 1.5127 -2.2173 72.1107 
120.76949 1.2898 -2.1449 72.1377 
120.76949 1.0376 -2.0994 72.1391 
120.76949 0.7853 -2.0283 72.1581 
120.76949 0.4721 -1.9149 72.1803 
120.76949 0.1985 -1.8145 72.1746 
120.76949 -0.0747 -1.7114 72.2042 
120.76949 -0.3346 -1.6170 72.2482 
120.76949 -0.5850 -1.5163 72.2731 
120.76950 -0.8155 -1.3975 72.2690 
120.76950 -1.0285 -1.2804 72.2471 
120.76950 -1.2655 -1.1643 72.2521 
120.76950 -1.5121 -1.0566 72.2707 
120.76950 -1.7410 -0.9546 72.2811 
120.76950 -1.9250 -0.8542 72.2650 
120.76950 -2.1035 -0.7621 72.2455 
120.76950 -2.2682 -0.6768 72.2378 
120.76950 -2.4431 -0.5962 72.2418 
120.76951 -2.5813 -0.5232 72.2175 
120.76951 -2.7072 -0.4388 72.1632 
120.76951 -2.7771 -0.3268 72.1030 
120.76951 -2.8503 -0.2173 72.0290 
120.76951 -2.9348 -0.1741 71.9849 
120.76951 -3.0072 -0.1267 71.9526 
120.76951 -3.1117 -0.0880 71.9221 
120.76951 -3.2184 -0.0931 71.9139 
120.76951 -3.3091 -0.0746 71.9068 
120.76952 -3.4187 -0.0652 71.8740 
120.76952 -3.4306 -0.0843 71.8456 
120.76952 -3.3980 -0.0964 71.7814 
120.76952 -3.3224 -0.0975 71.7231 
120.76952 -3.1981 -0.1162 71.6921 
120.76952 -3.0802 -0.1229 71.6766 
120.76952 -3.0330 -0.1893 71.7058 
120.76952 -2.9936 -0.2316 71.7242 
120.76953 -2.9499 -0.2746 71.7596 
120.76953 -2.9102 -0.3396 71.7785 
120.76953 -2.8455 -0.3938 71.7934 
120.76953 -2.7506 -0.4245 71.7529 
120.76953 -2.6192 -0.4273 71.6882 
120.76953 -2.4935 -0.4497 71.6144 
120.76953 -2.3770 -0.5010 71.5869 
120.76953 -2.3288 -0.5459 71.5604 
120.76953 -2.3054 -0.6084 71.5581 
120.76954 -2.2541 -0.6698 71.5555 
120.76954 -2.2040 -0.7294 71.5618 
120.76954 -2.1346 -0.7867 71.5325 
120.76954 -2.0120 -0.8278 71.4782 
120.76954 -1.8934 -0.8296 71.4012 
120.76954 -1.7305 -0.8605 71.3307 
120.76954 -1.5719 -0.9451 71.2539 
120.76954 -1.4077 -1.0153 71.2316 
120.76954 -1.1771 -1.0505 71.2591 
120.76955 -0.9469 -1.0990 71.2437 
120.76955 -0.7255 -1.1770 71.1951 
120.76955 -0.5101 -1.2270 71.0938 
120.76955 -0.2846 -1.2229 70.9739 
120.76955 -0.0791 -1.2469 70.8730 
120.76955 0.0576 -1.3651 70.8156 
120.76955 0.1753 -1.5335 70.7893 
120.76955 0.3578 -1.6774 70.8061 
120.76956 0.5178 -1.7602 70.8636 
120.76956 0.6682 -1.8753 70.8852 
120.76956 0.8509 -1.9942 70.8476 
120.76956 1.0577 -2.0986 70.7947 
120.76956 1.2527 -2.1556 70.7200 
120.76956 1.3983 -2.2102 70.6772 
120.76956 1.5430 -2.2709 70.6342 
120.76956 1.6313 -2.3292 70.6059 
120.76956 1.7432 -2.3778 70.5950 
120.76957 1.8867 -2.4487 70.5890 
120.76957 2.0002 -2.5202 70.5939 
120.76957 2.0636 -2.5758 70.6014 
120.76957 2.1559 -2.6179 70.6091 
120.76957 2.1924 -2.6466 70.5788 
120.76957 2.2583 -2.6583 70.5653 
120.76957 2.3546 -2.6756 70.5371 
120.76957 2.4041 -2.6945 70.5169 
120.76958 2.4345 -2.7080 70.5091 
120.76958 2.4911 -2.7244 70.5115 
120.76958 2.5062 -2.7127 70.5384 
120.76958 2.5148 -2.7074 70.5821 
120.76958 2.5321 -2.6825 70.6479 
120.76958 2.5187 -2.6847 70.7220 
120.76958 2.4991 -2.6761 70.7825 
120.76958 2.4788 -2.6884 70.8653 
120.76958 2.4585 -2.7204 70.9133 
120.76959 2.4335 -2.6953 70.9551 
120.76959 2.3836 -2.6756 70.9892 
120.76959 2.3878 -2.6597 71.0528 
120.76959 2.3218 -2.6428 71.1230 
120.76959 2.2929 -2.6317 71.1897 
120.76959 2.2844 -2.5945 71.2307 
120.76959 2.2615 -2.5629 71.2803 
120.76959 2.2228 -2.5390 71.3491 
120.76959 2.1604 -2.5016 71.4131 
120.76960 2.0872 -2.4595 71.4639 
120.76960 1.9717 -2.3984 71.4598 
120.76960 1.7936 -2.3012 71.4744 
120.76960 1.5778 -2.1919 71.5362 
120.76960 1.3664 -2.1147 71.6075 
120.76960 1.1308 -2.0304 71.6749 
120.76960 0.8730 -1.9623 71.6925 
120.76960 0.5843 -1.8367 71.7043 
120.76961 0.2747 -1.7509 71.7178 
120.76961 -0.0094 -1.6690 71.7200 
120.76961 -0.2692 -1.6109 71.7583 
120.76961 -0.5033 -1.5297 71.7829 
120.76961 -0.7512 -1.4154 71.8094 
120.76961 -0.9905 -1.3114 71.8112 
120.76961 -1.2193 -1.1925 71.8234 
120.76961 -1.4513 -1.0802 71.8057 
120.76961 -1.6671 -0.9633 71.7976 
120.76962 -1.8652 -0.8532 71.7935 
120.76962 -2.0490 -0.7723 71.7961 
120.76962 -2.2356 -0.6825 71.7943 
120.76962 -2.3583 -0.6082 71.7614 
120.76962 -2.4717 -0.5280 71.7221 
120.76962 -2.5752 -0.4285 71.6975 
120.76962 -2.7355 -0.3326 71.6657 
120.76962 -2.8981 -0.2467 71.6583 
120.76962 -3.0399 -0.1820 71.6504 
120.76963 -3.1866 -0.1357 71.6211 
120.76963 -3.2849 -0.1093 71.6145 
120.76963 -3.3474 -0.0676 71.5577 
120.76963 -3.3878 -0.0131 71.5058 
120.76963 -3.3814 0.0492 71.4015 
120.76963 -3.3562 0.0768 71.3440 
120.76963 -3.3617 0.0601 71.2988 
120.76963 -3.3501 0.0432 71.2816 
120.76964 -3.3078 -0.0566 71.3270 
120.76964 -3.2485 -0.1446 71.3792 
120.76964 -3.2216 -0.1998 71.4026 
120.76964 -3.1374 -0.2505 71.4248 
120.76964 -3.0554 -0.2567 71.4217 
120.76964 -2.9416 -0.2168 71.3896 
120.76964 -2.8137 -0.1984 71.3746 
120.76964 -2.7712 -0.2346 71.3967 
120.76964 -2.7366 -0.2717 71.3916 
120.76965 -2.7030 -0.3573 71.3695 
120.76965 -2.6424 -0.4596 71.3318 
120.76965 -2.5635 -0.5372 71.3299 
120.76965 -2.4466 -0.5590 71.2691 
120.76965 -2.2832 -0.5417 71.1982 
120.76965 -2.1809 -0.5482 71.1560 
120.76965 -2.0845 -0.5763 71.1301 
120.76965 -2.0179 -0.6430 71.1000 
120.76965 -1.9717 -0.7226 71.0584 
120.76966 -1.9053 -0.7732 71.0399 
120.76966 -1.7648 -0.8076 71.0195 
120.76966 -1.4819 -0.8523 70.9280 
120.76966 -1.2361 -0.9133 70.8424 
120.76966 -1.0475 -0.9533 70.7937 
120.76966 -0.8133 -1.0020 70.7590 
120.76966 -0.5992 -1.0590 70.6813 
120.76966 -0.3940 -1.1264 70.5932 
120.76967 -0.1979 -1.1855 70.5406 
120.76967 -0.0098 -1.2418 70.4513 
120.76967 0.1909 -1.3403 70.3840 
120.76967 0.3459 -1.4471 70.3885 
120.76967 0.4858 -1.5916 70.4110 
120.76967 0.6844 -1.7387 70.4026 
120.76967 0.8332 -1.8020 70.3881 
120.76967 0.9728 -1.9039 70.3614 
120.76967 1.1403 -2.0166 70.3059 
120.76968 1.3138 -2.0834 70.2591 
120.76968 1.4977 -2.1360 70.2122 
120.76968 1.6666 -2.1857 70.1709 
120.76968 1.7461 -2.2297 70.1572 
120.76968 1.8254 -2.2854 70.1538 
120.76968 1.9518 -2.3243 70.1388 
120.76968 2.0791 -2.4019 70.1444 
120.76968 2.1467 -2.4678 70.1729 
120.76968 2.2047 -2.5419 70.1786 
120.76969 2.2286 -2.5690 70.1769 
120.76969 2.2336 -2.5864 70.1759 
120.76969 2.2799 -2.6282 70.1553 
120.76969 2.3429 -2.6762 70.1503 
120.76969 2.4255 -2.6845 70.1403 
120.76969 2.4959 -2.6781 70.1220 
120.76969 2.4974 -2.6673 70.1446 
120.76969 2.5222 -2.6648 70.1682 
120.76970 2.5569 -2.6448 70.1745 
120.76970 2.5590 -2.6377 70.2185 
120.76970 2.5730 -2.6491 70.2626 
120.76970 2.5550 -2.6478 70.3281 
120.76970 2.5168 -2.6562 70.4037 
120.76970 2.4621 -2.6518 70.4775 
120.76970 2.4247 -2.6407 70.5350 
120.76970 2.3850 -2.6306 70.5872 
120.76970 2.3542 -2.5969 70.6621 
120.76971 2.3332 -2.5678 70.7223 
120.76971 2.3200 -2.5382 70.7961 
120.76971 2.3010 -2.5315 70.8519 
120.76971 2.2645 -2.5127 70.8962 
120.76971 2.2196 -2.4783 70.9488 
120.76971 2.1786 -2.4427 71.0206 
120.76971 2.0925 -2.4156 71.0754 
120.76971 1.9509 -2.3256 71.0790 
120.76972 1.6738 -2.1910 71.1533 
120.76972 1.4277 -2.0882 71.2357 
120.76972 1.2021 -2.0159 71.2738 
120.76972 0.9532 -1.9635 71.3010 
120.76972 0.6685 -1.8768 71.3226 
120.76972 0.3697 -1.7594 71.3589 
120.76972 0.0739 -1.6820 71.3743 
120.76972 -0.1696 -1.6122 71.4064 
120.76972 -0.4097 -1.5302 71.4468 
120.76973 -0.6568 -1.4070 71.4512 
120.76973 -0.8990 -1.2737 71.4407 
120.76973 -1.1192 -1.1362 71.4168 
120.76973 -1.3288 -1.0503 71.3983 
120.76973 -1.5246 -0.9432 71.3963 
120.76973 -1.7333 -0.8416 71.3848 
120.76973 -1.9524 -0.7392 71.3758 
120.76973 -2.1342 -0.6491 71.3727 
120.76973 -2.2430 -0.5824 71.3394 
120.76974 -2.4184 -0.4978 71.3195 
120.76974 -2.6158 -0.3969 71.3188 
120.76974 -2.7794 -0.3316 71.3025 
120.76974 -2.8754 -0.2755 71.2629 
120.76974 -2.9599 -0.2014 71.2397 
120.76974 -3.0214 -0.1013 71.1850 
120.76974 -3.0590 -0.0136 71.1069 
120.76974 -3.1791 0.0215 71.0613 
120.76975 -3.2713 0.0678 71.0228 
120.76975 -3.4146 0.0758 70.9856 
120.76975 -3.4815 0.0460 71.0337 
120.76975 -3.4981 -0.0097 71.0206 
120.76975 -3.4886 -0.0588 70.9721 
120.76975 -3.4182 -0.0959 70.9726 
120.76975 -3.2830 -0.1154 70.9445 
120.76975 -3.1310 -0.0946 70.9135 
120.76975 -3.0204 -0.1063 70.8860 
120.76976 -2.9742 -0.1335 70.9133 
120.76976 -2.9454 -0.1860 70.9434 
120.76976 -2.9006 -0.2121 71.0013 
120.76976 -2.8610 -0.2730 71.0310 
120.76976 -2.8160 -0.3774 71.0111 
120.76976 -2.7151 -0.4237 70.9712 
120.76976 -2.5488 -0.4512 70.9088 
120.76976 -2.4023 -0.4641 70.8732 
120.76976 -2.2927 -0.5018 70.8336 
120.76977 -2.2480 -0.5686 70.8098 
120.76977 -2.2067 -0.6314 70.8106 
120.76977 -2.1576 -0.7196 70.7895 
120.76977 -2.0868 -0.8038 70.7699 
120.76977 -2.0017 -0.8369 70.7354 
120.76977 -1.8632 -0.8212 70.6720 
120.76977 -1.6501 -0.8217 70.5853 
120.76977 -1.4518 -0.8614 70.5227 
120.76978 -1.2859 -0.9119 70.5114 
120.76978 -1.0869 -0.9738 70.5043 
120.76978 -0.8757 -1.0439 70.5128 
120.76978 -0.7005 -1.1404 70.4682 
120.76978 -0.5076 -1.2032 70.3898 
120.76978 -0.3149 -1.2247 70.2649 
120.76978 -0.1253 -1.2372 70.1508 
120.76978 0.0592 -1.3565 70.0813 
120.76978 0.2047 -1.5019 70.0763 
120.76979 0.3839 -1.6088 70.1361 
120.76979 0.5790 -1.7076 70.1592 
120.76979 0.7403 -1.8366 70.1189 
120.76979 0.8866 -1.9623 70.0937 
120.76979 1.0690 -2.0588 70.0684 
120.76979 1.2439 -2.1251 70.0027 
120.76979 1.4145 -2.1826 69.9625 
120.76979 1.5144 -2.2413 69.9052 
120.76979 1.5900 -2.3133 69.8741 
120.76980 1.7191 -2.4015 69.8568 
120.76980 1.8590 -2.4956 69.8540 
120.76980 1.9383 -2.5742 69.8909 
120.76980 1.9997 -2.6181 69.8786 
120.76980 2.0457 -2.6783 69.8667 
120.76980 2.0962 -2.7196 69.8710 
120.76980 2.1519 -2.7345 69.8511 
120.76980 2.2337 -2.7568 69.8386 
120.76981 2.3406 -2.7819 69.8058 
120.76981 2.3704 -2.7686 69.8050 
120.76981 2.4060 -2.7773 69.8164 
120.76981 2.4311 -2.7738 69.8472 
120.76981 2.4638 -2.7474 69.8685 
120.76981 2.4735 -2.7224 69.9082 
120.76981 2.4460 -2.7043 69.9641 
120.76981 2.4188 -2.7328 70.0323 
120.76981 2.3901 -2.7678 70.1200 
120.76982 2.3817 -2.7598 70.1788 
120.76982 2.3605 -2.7437 70.2358 
120.76982 2.3329 -2.7477 70.2629 
120.76982 2.3098 -2.7179 70.3217 
120.76982 2.2746 -2.6970 70.3953 
120.76982 2.2139 -2.6782 70.4684 
120.76982 2.1935 -2.6686 70.5363 
120.76982 2.1854 -2.6436 70.5857 
120.76983 2.1680 -2.6168 70.6220 
120.76983 2.1373 -2.5804 70.6792 
120.76983 2.0856 -2.5290 70.7343 
120.76983 1.9912 -2.4576 70.7582 
120.76983 1.7979 -2.3631 70.7794 
120.76983 1.5759 -2.2436 70.8716 
120.76983 1.3736 -2.1623 70.9603 
120.76983 1.1653 -2.1024 71.0167 
120.76983 0.8840 -2.0294 71.0324 
120.76984 0.5850 -1.9280 71.0443 
120.76984 0.2535 -1.8450 71.0647 
120.76984 -0.0433 -1.7769 71.0860 
120.76984 -0.2773 -1.6953 71.1281 
120.76984 -0.5189 -1.5945 71.1641 
120.76984 -0.7657 -1.4914 71.1537 
120.76984 -0.9807 -1.3838 71.1316 
120.76984 -1.2057 -1.2554 71.1086 
120.76984 -1.4428 -1.1390 71.1048 
120.76985 -1.6594 -1.0204 71.0983 
120.76985 -1.8578 -0.9014 71.0861 
120.76985 -2.0632 -0.8010 71.0764 
120.76985 -2.2369 -0.7113 71.0808 
120.76985 -2.4279 -0.6165 71.0816 
120.76985 -2.5431 -0.5298 71.0543 
120.76985 -2.6464 -0.4616 71.0316 
120.76985 -2.7394 -0.3308 70.9625 
120.76986 -2.8007 -0.2029 70.8658 
120.76986 -2.9289 -0.1548 70.8210 
120.76986 -3.0406 -0.0797 70.7808 
120.76986 -3.1464 -0.0437 70.7607 
120.76986 -3.2733 -0.0278 70.7440 
120.76986 -3.4341 -0.0109 70.7231 
120.76986 -3.5535 -0.0171 70.6742 
120.76986 -3.5518 -0.0266 70.6507 
120.76986 -3.5134 -0.0427 70.5661 
120.76987 -3.4085 -0.0371 70.4878 
120.76987 -3.2819 -0.0205 70.4932 
120.76987 -3.1888 -0.0585 70.4995 
120.76987 -3.1585 -0.0613 70.5406 
120.76987 -3.1395 -0.1012 70.5903 
120.76987 -3.1402 -0.1522 70.6556 
120.76987 -3.1016 -0.1843 70.6877 
120.76987 -3.0081 -0.2346 70.6698 
120.76987 -2.8682 -0.2805 70.5898 
120.76988 -2.7181 -0.3113 70.5293 
120.76988 -2.6135 -0.3185 70.4919 
120.76988 -2.5706 -0.3406 70.4937 
120.76988 -2.5592 -0.4115 70.4762 
120.76988 -2.5203 -0.4861 70.4452 
120.76988 -2.4666 -0.5575 70.4339 
120.76988 -2.3531 -0.6037 70.3773 
120.76988 -2.2172 -0.6146 70.3029 
120.76989 -2.0776 -0.6221 70.2460 
120.76989 -1.9687 -0.6316 70.2099 
120.76989 -1.9247 -0.6838 70.1966 
120.76989 -1.8388 -0.7805 70.1306 
120.76989 -1.6790 -0.8697 70.1127 
120.76989 -1.4743 -0.8873 70.1368 
120.76989 -1.2176 -0.9281 70.1061 
120.76989 -0.9384 -0.9904 70.0265 
120.76989 -0.6986 -1.0533 69.9365 
120.76990 -0.5024 -1.0842 69.8463 
120.76990 -0.3045 -1.0970 69.7314 
120.76990 -0.1775 -1.1936 69.6831 
120.76990 -0.0880 -1.3490 69.6546 
120.76990 0.0908 -1.4829 69.6623 
120.76990 0.2847 -1.5682 69.7139 
120.76990 0.4355 -1.6673 69.7069 
120.76990 0.5924 -1.7998 69.6653 
120.76990 0.7428 -1.8901 69.6004 
